36.056,35.682,0.0446,1
35.998,35.665,0.0471,1
34.65,35.262,0.1044,1
34.591,35.244,0.1631,1
34.532,35.227,0.1441,1
34.474,35.21,0.159,1
34.415,35.192,0.1143,1
34.357,35.175,0.1547,1
33.007,34.784,0.0664,1
32.949,34.767,0.1101,1
32.89,34.751,0.0947,1
32.831,34.734,0.084,1
32.773,34.717,0.1117,1
32.714,34.7,0.0744,1
45.119,13.489,-0.0062,1
45.061,13.467,-0.0478,1
45.003,13.445,-0.0193,1
44.944,13.423,-0.0041,1
44.886,13.402,-0.0186,1
40.281,11.776,-0.0438,1
40.223,11.757,0.0093,1
40.164,11.737,-0.0228,1
40.106,11.718,-0.0728,1
40.048,11.699,0.0211,1
39.989,11.679,-0.0637,1
39.931,11.66,-0.0633,1
38.645,11.242,-0.0639,1
38.586,11.223,-0.0426,1
38.528,11.205,-0.0501,1
38.47,11.186,-0.0703,1
38.411,11.167,-0.0527,1
38.353,11.149,-0.0374,1
38.294,11.13,-0.0552,1
32.896,34.784,0.0903,1
32.954,34.767,0.0442,1
33.013,34.75,0.0851,1
33.072,34.733,0.0685,1
33.131,34.717,0.0593,1
33.189,34.7,0.0455,1
34.538,34.307,0.174,1
34.597,34.29,0.1849,1
34.656,34.273,0.1609,1
34.714,34.255,0.1309,1
34.773,34.238,0.122,1
34.831,34.221,0.108,1
34.89,34.203,0.0504,1
42.783,31.655,0.0213,1
42.841,31.634,0.0255,1
42.899,31.614,0.0146,1
42.958,31.593,0.0282,1
43.016,31.572,0.018,1
43.074,31.551,0.0632,1
44.414,31.064,0.0967,1
44.472,31.043,0.0724,1
44.53,31.021,0.0736,1
44.588,31,0.0787,1
44.646,30.978,0.112,1
44.705,30.956,0.117,1
37.161,8.2674,0.1626,1
37.219,8.2492,0.0824,1
37.278,8.231,0.0358,1
37.336,8.2128,0.0753,1
37.395,8.1946,0.0967,1
37.453,8.1763,0.0801,1
37.512,8.158,0.0853,1
38.799,7.7502,0.01,1
38.857,7.7314,-0.073,1
38.916,7.7126,-0.0249,1
38.974,7.6937,0.0024,1
39.033,7.6748,-0.0401,1
39.091,7.6559,-0.058,1
39.149,7.637,-0.0618,1
40.435,7.2143,-0.1002,1
40.493,7.1948,-0.1235,1
40.552,7.1752,-0.1211,1
40.61,7.1557,-0.1254,1
40.668,7.1361,-0.126,1
40.727,7.1165,-0.1348,1
40.785,7.0968,-0.1575,1
42.127,6.6373,-0.1668,1
42.186,6.617,-0.0964,1
42.244,6.5966,-0.1013,1
42.302,6.5762,-0.0597,1
42.361,6.5558,-0.1147,1
42.419,6.5354,-0.0535,1
41.301,18.663,0.1396,1
41.242,18.643,0.1469,1
41.184,18.623,0.1545,1
41.126,18.603,0.1494,1
41.067,18.583,0.1592,1
41.009,18.564,0.1096,1
39.666,18.116,0.0426,1
39.607,18.097,0.0334,1
39.549,18.078,0.0396,1
39.49,18.059,0.0502,1
39.432,18.04,0.0623,1
39.373,18.021,0.057,1
39.315,18.002,0.1008,1
38.029,17.589,0.0046,1
37.97,17.571,0.0293,1
37.912,17.553,0.0117,1
37.853,17.534,-0.0171,1
37.794,17.516,-0.0071,1
37.736,17.497,-0.0077,1
37.677,17.479,0.0219,1
36.39,17.08,0.0301,1
36.331,17.063,0.0457,1
36.273,17.045,0.0347,1
36.214,17.027,0.002,1
36.155,17.009,-0.0126,1
36.097,16.991,0.0156,1
36.038,16.974,0.0274,1
34.749,16.588,0.081,1
34.69,16.57,0.1264,1
34.632,16.553,0.0645,1
34.573,16.536,0.0869,1
34.515,16.518,0.0887,1
34.456,16.501,0.103,1
34.397,16.484,0.0583,1
33.048,16.092,0.0706,1
32.99,16.076,0.0382,1
32.931,16.059,0.0242,1
32.872,16.042,0.0162,1
32.814,16.025,0.0039,1
32.755,16.009,0.0226,1
46.901,-4.5214,0.0059,1
46.843,-4.5446,-0.0181,1
46.785,-4.5677,-0.0241,1
46.727,-4.5907,0.0197,1
46.669,-4.6138,-0.0315,1
46.611,-4.6368,-0.0267,1
46.553,-4.6597,0.0011,1
45.216,-5.1768,0.0967,1
45.158,-5.1988,0.0607,1
45.1,-5.2208,0.0681,1
45.042,-5.2428,0.0426,1
44.984,-5.2647,0.1163,1
44.926,-5.2866,0.0844,1
32.854,16.092,0.0351,1
32.913,16.075,-0.0111,1
32.971,16.058,0.0217,1
33.03,16.041,0.1046,1
33.089,16.025,0.0941,1
33.147,16.008,0.1086,1
34.496,15.616,0.0038,1
34.555,15.598,-0.0047,1
34.614,15.581,0.0208,1
34.672,15.564,0.0473,1
34.731,15.546,0.001,1
34.79,15.529,0.0278,1
36.137,15.125,0.0465,1
36.196,15.107,0.0418,1
36.255,15.089,0.0359,1
36.313,15.072,0.0492,1
36.372,15.054,0.0248,1
36.43,15.036,0.0455,1
39.414,14.095,-0.0049,1
39.473,14.076,-0.0329,1
39.531,14.056,-0.0563,1
39.589,14.037,-0.0204,1
39.648,14.018,-0.0185,1
39.706,13.999,-0.0376,1
39.765,13.98,-0.0417,1
40.688,24.999,0.1139,1
40.63,24.979,0.1026,1
40.571,24.96,0.0875,1
40.513,24.94,0.0992,1
40.454,24.921,0.0912,1
40.396,24.901,0.1196,1
39.052,24.46,0.0877,1
38.994,24.441,0.0647,1
38.935,24.422,0.0128,1
38.877,24.403,0.1481,1
38.818,24.384,0.1718,1
38.76,24.366,0.1111,1
37.414,23.94,0.0697,1
37.356,23.922,0.0925,1
37.297,23.903,0.0631,1
37.239,23.885,0.0451,1
37.18,23.867,0.0606,1
37.122,23.849,0.035,1
37.063,23.831,0.0405,1
35.775,23.437,0.1197,1
35.716,23.42,0.1114,1
35.658,23.402,0.1119,1
35.599,23.384,0.0831,1
35.54,23.367,0.0783,1
35.482,23.349,0.0741,1
35.423,23.332,0.0796,1
34.134,22.95,0.0463,1
34.075,22.933,0.0778,1
34.016,22.916,0.0897,1
33.958,22.899,0.0709,1
33.899,22.882,0.0628,1
33.84,22.864,0.0718,1
33.782,22.847,0.1332,1
36.432,-1.6097,-0.117,1
36.374,-1.6276,-0.1449,1
36.315,-1.6455,-0.1314,1
36.257,-1.6633,-0.1667,1
36.198,-1.6812,-0.0805,1
36.14,-1.699,-0.0586,1
36.081,-1.7168,-0.0543,1
33.472,22.458,0.0295,1
33.53,22.441,0.0071,1
33.589,22.424,0.0206,1
33.648,22.407,0.0041,1
33.706,22.39,0.0388,1
33.765,22.373,0.033,1
35.113,21.976,0.0479,1
35.172,21.959,0.0219,1
35.231,21.942,0.0096,1
35.289,21.924,0.0021,1
35.348,21.907,0.0374,1
35.406,21.889,0.0051,1
36.754,21.48,0.0898,1
36.812,21.462,0.0756,1
36.871,21.444,0.0891,1
36.929,21.426,0.0935,1
36.988,21.408,0.0663,1
37.046,21.39,0.0736,1
36.097,-3.5662,-0.1428,1
36.156,-3.584,-0.2079,1
36.214,-3.6018,-0.1592,1
36.273,-3.6196,-0.1533,1
36.332,-3.6375,-0.1277,1
36.39,-3.6554,-0.1298,1
44.274,-6.2919,0.0187,1
44.332,-6.3134,0.0439,1
44.39,-6.3349,0.0094,1
44.449,-6.3565,0.0572,1
44.507,-6.3781,0.0201,1
44.565,-6.3997,0.0543,1
44.623,-6.4214,-0.0185,1
45.902,-6.9072,0.0854,1
45.961,-6.9297,0.0472,1
46.019,-6.9522,0.0212,1
46.077,-6.9748,0.0386,1
46.135,-6.9975,0.0045,1
46.193,-7.0201,0.0408,1
46.251,-7.0428,0.0101,1
47.586,-7.5761,-0.1066,1
47.644,-7.5998,-0.0212,1
47.702,-7.6235,-0.0349,1
47.76,-7.6473,-0.0565,1
47.818,-7.6711,-0.0761,1
45.028,33.085,0.0567,1
44.97,33.063,0.0887,1
44.912,33.041,0.0562,1
44.854,33.019,0.0708,1
44.796,32.997,0.0893,1
44.737,32.976,0.0921,1
44.679,32.954,0.1404,1
43.398,32.484,0.0234,1
43.34,32.463,0.0134,1
43.282,32.442,0.0281,1
43.224,32.422,-0.0085,1
43.165,32.401,0.0297,1
43.107,32.38,0.0135,1
43.049,32.359,0.0117,1
35.158,29.796,0.1818,1
35.1,29.778,0.1664,1
35.041,29.761,0.1348,1
34.982,29.743,0.1507,1
34.924,29.726,0.1192,1
34.865,29.709,0.1281,1
34.807,29.691,0.1497,1
33.516,29.314,-0.0191,1
33.458,29.297,0.0027,1
33.399,29.28,0.0029,1
33.34,29.263,-0.0205,1
33.282,29.246,-0.0583,1
33.223,29.229,-0.0712,1
33.164,29.212,-0.0395,1
31.873,28.846,0.0629,1
31.815,28.829,0.0457,1
31.756,28.813,0.0833,1
31.697,28.796,0.0361,1
31.638,28.78,0.0629,1
31.58,28.763,0.0653,1
31.521,28.747,0.091,1
42.421,6.8905,-0.0334,1
42.363,6.87,0.0364,1
42.305,6.8496,0.0091,1
42.246,6.8292,-0.062,1
42.188,6.8089,-0.0365,1
42.13,6.7886,-0.0683,1
42.071,6.7683,-0.0085,1
40.729,6.3094,0.0081,1
40.671,6.2898,0.0801,1
40.613,6.2702,0.0351,1
40.554,6.2506,0.065,1
40.496,6.2311,0.0406,1
40.437,6.2116,0.0539,1
39.094,5.7699,-0.039,1
39.035,5.751,-0.0529,1
38.977,5.7322,-0.0779,1
38.918,5.7133,-0.0647,1
38.86,5.6945,-0.1045,1
38.801,5.6757,-0.1082,1
37.456,5.2495,0.0061,1
37.397,5.2313,0.0148,1
37.339,5.2131,-0.0274,1
37.28,5.1948,-0.0148,1
37.222,5.1766,-0.0321,1
37.163,5.1585,-0.015,1
32.388,29.311,0.0476,1
32.447,29.295,0.0687,1
32.506,29.278,0.0686,1
32.564,29.261,0.0534,1
32.623,29.245,0.061,1
32.682,29.228,0.0732,1
32.74,29.211,0.0457,1
34.031,28.839,0.0454,1
34.09,28.822,0.0197,1
34.148,28.805,0.0358,1
34.207,28.788,0.0607,1
34.266,28.77,0.0705,1
34.324,28.753,0.0802,1
34.383,28.736,0.0912,1
35.672,28.353,0.1353,1
35.731,28.335,0.1199,1
35.79,28.317,0.1265,1
35.848,28.3,0.1213,1
35.907,28.282,0.1087,1
35.965,28.264,0.107,1
36.024,28.247,0.0663,1
38.352,2.2763,-0.0345,1
38.411,2.2577,-0.0459,1
38.469,2.239,-0.0537,1
38.528,2.2204,-0.0407,1
38.586,2.2017,-0.0038,1
38.645,2.1829,-0.0925,1
39.989,1.7457,-0.0341,1
40.048,1.7264,0.0066,1
40.106,1.707,-0.0114,1
40.164,1.6877,-0.0482,1
40.223,1.6683,-0.0513,1
40.281,1.6489,-0.0393,1
40.171,12.666,0.0194,1
40.113,12.647,0.0819,1
40.054,12.627,0.0627,1
39.996,12.608,0.0562,1
39.937,12.589,0.079,1
39.879,12.569,0.0926,1
39.82,12.55,0.0742,1
38.476,12.115,-0.0139,1
38.418,12.096,0.0158,1
38.359,12.077,0.0063,1
38.301,12.059,0.0099,1
38.242,12.04,0.0258,1
38.184,12.022,0.0148,1
36.838,11.601,0.0786,1
36.779,11.583,0.0588,1
36.721,11.565,0.0605,1
36.662,11.547,0.0945,1
36.603,11.529,0.0376,1
36.545,11.511,0.0685,1
34.657,35.199,0.2484,1
34.716,35.182,0.2111,1
34.774,35.164,0.205,1
34.833,35.147,0.1841,1
34.891,35.13,0.1595,1
34.95,35.112,0.1439,1
35.009,35.095,0.0902,1
36.298,34.707,0.1085,1
36.356,34.689,0.1289,1
36.415,34.671,0.1388,1
36.473,34.653,0.1205,1
36.532,34.635,0.0901,1
36.591,34.617,0.1066,1
36.649,34.599,0.1247,1
42.901,32.54,0.0386,1
42.959,32.519,0.0313,1
43.017,32.498,0.0375,1
43.075,32.477,0.0217,1
43.134,32.457,0.046,1
43.192,32.436,0.0381,1
44.531,31.947,0.1219,1
44.589,31.926,0.1574,1
44.648,31.904,0.1555,1
44.706,31.882,0.1015,1
44.764,31.86,0.0577,1
44.822,31.839,0.036,1
44.88,31.817,0.09,1
46.159,31.327,0.0581,1
46.217,31.305,0.0428,1
46.276,31.282,0.0637,1
46.334,31.259,0.0403,1
46.392,31.236,0.0303,1
46.45,31.214,0.0409,1
46.508,31.191,0.0621,1
37.281,9.1567,0.062,1
37.339,9.1385,0.1516,1
37.398,9.1203,0.1457,1
37.456,9.102,0.1771,1
37.515,9.0838,0.1659,1
37.573,9.0654,0.174,1
37.632,9.0471,0.1103,1
40.613,8.0812,0.0109,1
40.672,8.0617,0.0583,1
40.73,8.042,0.0911,1
40.788,8.0224,0.0246,1
40.847,8.0027,0.0171,1
40.905,7.983,0.0131,1
42.247,7.5221,-0.0208,1
42.305,7.5017,-0.0075,1
42.364,7.4813,0.017,1
42.422,7.4609,-0.0292,1
42.48,7.4404,-0.0239,1
42.539,7.4199,-0.0424,1
39.533,19.001,0.082,1
39.475,18.982,0.098,1
39.416,18.963,0.1125,1
39.358,18.944,0.1069,1
39.3,18.925,0.1015,1
39.241,18.906,0.0931,1
39.183,18.887,0.1058,1
37.896,18.476,0.0586,1
37.838,18.458,0.0469,1
37.779,18.439,0.0401,1
37.721,18.421,0.0531,1
37.662,18.403,0.0728,1
37.604,18.384,0.0594,1
37.545,18.366,0.0748,1
36.199,17.951,-0.0124,1
36.14,17.933,0.0376,1
36.081,17.915,0.0191,1
36.023,17.897,0.0376,1
35.964,17.88,0.0257,1
35.906,17.862,0.0226,1
34.558,17.46,-0.1068,1
34.499,17.442,0.021,1
34.441,17.425,-0.0462,1
34.382,17.408,-0.0199,1
34.323,17.391,-0.0353,1
34.265,17.373,0.0156,1
32.915,16.983,0.1387,1
32.857,16.966,0.1081,1
32.798,16.949,0.1545,1
32.739,16.933,0.1764,1
32.681,16.916,0.1412,1
32.622,16.899,0.1752,1
46.71,-3.6688,0.1046,1
46.652,-3.6918,0.0874,1
46.594,-3.7148,0.0991,1
46.536,-3.7377,0.0959,1
46.478,-3.7606,0.046,1
46.42,-3.7834,0.1277,1
45.083,-4.2985,0.0698,1
45.025,-4.3205,0.0763,1
44.967,-4.3424,0.137,1
44.909,-4.3643,0.1015,1
44.85,-4.3861,0.1205,1
44.792,-4.4079,0.1157,1
31.356,17.443,0.0837,1
31.415,17.427,0.1279,1
31.474,17.411,0.1039,1
31.532,17.394,0.086,1
31.591,17.378,0.0477,1
31.65,17.361,0.0517,1
33,16.979,0.1264,1
33.059,16.962,0.1221,1
33.117,16.945,0.078,1
33.176,16.928,0.1,1
33.235,16.912,0.1,1
33.293,16.895,0.0587,1
34.642,16.501,0.0685,1
34.701,16.484,0.0733,1
34.76,16.467,0.0578,1
34.818,16.449,0.0361,1
34.877,16.432,0.0282,1
34.936,16.415,-0.0195,1
36.283,16.01,0.0173,1
36.342,15.992,0.0165,1
36.4,15.974,0.0397,1
36.459,15.956,0.0771,1
36.517,15.938,0.0395,1
36.576,15.92,0.0311,1
36.635,15.902,0.079,1
39.56,14.976,0.008,1
39.618,14.957,-0.0082,1
39.676,14.938,0.007,1
39.735,14.919,0.0191,1
39.793,14.899,0.0348,1
39.852,14.88,0.0133,1
39.91,14.861,0.0436,1
44.517,13.251,0.0083,1
44.575,13.229,0.0027,1
44.633,13.207,0.0179,1
44.691,13.186,0.0021,1
44.75,13.164,0.0131,1
44.808,13.142,-0.0149,1
40.53,25.876,0.0085,1
40.472,25.856,0.1685,1
40.413,25.837,0.1057,1
40.355,25.817,0.0986,1
40.297,25.798,0.1133,1
38.894,25.339,0.1409,1
38.836,25.32,0.1272,1
38.777,25.301,0.1303,1
38.719,25.282,0.1273,1
38.66,25.264,0.128,1
38.602,25.245,0.1697,1
38.543,25.226,0.0974,1
37.256,24.821,0.1663,1
37.198,24.802,0.1397,1
37.139,24.784,0.1103,1
37.081,24.766,0.1267,1
37.022,24.748,0.1168,1
33.975,23.834,0.0676,1
33.917,23.816,0.0326,1
33.858,23.799,0.0381,1
33.799,23.782,0.0279,1
33.741,23.765,0.0371,1
33.682,23.748,0.0376,1
33.623,23.731,-0.028,1
39.549,0.30469,0.0542,1
39.49,0.2856,0.0703,1
39.432,0.26653,0.0444,1
39.373,0.24749,0.0253,1
39.315,0.22847,0.0041,1
39.256,0.20947,0.0412,1
39.198,0.1905,0.005,1
37.911,-0.22082,0.0089,1
37.853,-0.23925,0.0349,1
37.794,-0.25766,0.0501,1
37.736,-0.27604,0.0527,1
37.677,-0.29441,0.0337,1
37.619,-0.31275,0.0248,1
37.56,-0.33107,0.0212,1
36.272,-0.72863,-0.0602,1
36.214,-0.74646,-0.0198,1
36.155,-0.76427,-0.0122,1
36.097,-0.78206,0.0612,1
36.038,-0.79983,0.1192,1
35.98,-0.81758,0.0815,1
35.921,-0.83531,0.0991,1
33.644,23.339,0.0119,1
33.702,23.322,0.0004,1
33.761,23.305,0.0246,1
33.82,23.288,0.0403,1
33.878,23.271,0.0617,1
33.937,23.254,0.0589,1
35.286,22.856,0.0199,1
35.344,22.839,0.0546,1
35.403,22.821,0.0404,1
35.461,22.804,0.0956,1
35.52,22.786,0.0736,1
35.579,22.768,0.0794,1
36.271,-2.6878,-0.1231,1
36.33,-2.7057,-0.048,1
36.388,-2.7236,-0.0515,1
36.447,-2.7414,-0.222,1
36.505,-2.7594,-0.0503,1
36.564,-2.7773,-0.0756,1
44.505,-5.446,0.1333,1
44.563,-5.4677,0.0141,1
44.621,-5.4893,0.0455,1
44.679,-5.511,0.0129,1
44.738,-5.5328,0.09,1
46.133,-6.0654,0.0649,1
46.191,-6.088,0.0689,1
46.249,-6.1107,0.0729,1
46.307,-6.1335,-0.0014,1
46.365,-6.1563,0.0782,1
46.423,-6.1791,-0.0383,1
47.758,-6.7151,-0.0391,1
47.816,-6.739,-0.0369,1
47.874,-6.7628,-0.0523,1
47.932,-6.7867,-0.0162,1
47.99,-6.8107,-0.0224,1
43.156,33.329,0.1099,1
43.098,33.308,0.0924,1
43.04,33.287,0.0787,1
42.981,33.266,0.1,1
42.923,33.246,0.1149,1
42.865,33.225,0.1102,1
36.613,31.167,0.1023,1
36.555,31.149,0.0707,1
36.496,31.131,0.0904,1
36.438,31.113,0.1222,1
36.379,31.095,0.1355,1
36.321,31.077,0.0929,1
36.262,31.06,0.1493,1
34.973,30.672,0.112,1
34.914,30.655,0.104,1
34.856,30.637,0.0858,1
34.797,30.62,0.1081,1
34.739,30.603,0.1105,1
34.68,30.585,0.0955,1
34.621,30.568,0.0282,1
33.331,30.192,0.1188,1
33.272,30.175,0.0871,1
33.214,30.158,0.0599,1
33.155,30.141,0.0762,1
33.096,30.124,0.0588,1
33.038,30.108,0.0182,1
32.979,30.091,0.014,1
31.688,29.725,0.0143,1
31.629,29.709,0.0255,1
31.57,29.692,0.0596,1
31.512,29.676,0.0285,1
31.453,29.659,0.02,1
31.394,29.643,0.0161,1
31.335,29.627,0.0105,1
43.867,8.339,0.0187,1
43.809,8.3177,0.0287,1
43.75,8.2966,-0.0116,1
43.692,8.2754,0.0173,1
43.634,8.2543,0.0072,1
43.576,8.2332,-0.0116,1
43.517,8.2121,-0.0101,1
42.177,7.7364,0.0038,1
42.119,7.7161,0.0085,1
42.06,7.6958,-0.0288,1
42.002,7.6755,-0.0027,1
41.944,7.6553,-0.0077,1
41.885,7.6351,-0.0002,1
40.543,7.1783,-0.0511,1
40.485,7.1588,-0.0403,1
40.426,7.1393,0.0008,1
40.368,7.1198,-0.0363,1
40.309,7.1004,-0.0128,1
40.251,7.0809,-0.012,1
38.907,6.6412,0.0211,1
38.849,6.6223,-0.0002,1
38.79,6.6035,0.0015,1
38.732,6.5848,0.0211,1
38.673,6.566,0.0025,1
38.615,6.5473,0.0278,1
37.269,6.1228,0.0704,1
37.211,6.1047,0.0822,1
37.152,6.0865,0.0935,1
37.094,6.0684,0.1326,1
37.035,6.0502,0.0986,1
36.976,6.0321,0.1792,1
32.587,30.188,0.1155,1
32.646,30.171,0.1164,1
32.705,30.155,0.0949,1
32.764,30.138,0.0713,1
32.822,30.121,0.0791,1
32.881,30.105,0.0456,1
32.94,30.088,0.0553,1
34.289,29.697,0.147,1
34.347,29.68,0.1503,1
34.406,29.663,0.1126,1
34.465,29.645,0.1222,1
34.523,29.628,0.1336,1
34.582,29.611,0.1627,1
35.93,29.208,0.0886,1
35.988,29.191,0.1221,1
36.047,29.173,0.0965,1
36.106,29.155,0.1043,1
36.164,29.137,0.1258,1
36.223,29.12,0.1269,1
36.973,3.6424,0.111,1
37.031,3.6243,0.2025,1
37.09,3.6062,0.1636,1
37.148,3.588,0.1158,1
37.207,3.5699,0.1028,1
38.553,3.146,0.0047,1
38.611,3.1273,-0.0534,1
38.67,3.1085,-0.1337,1
38.728,3.0898,-0.0886,1
38.786,3.071,-0.0524,1
38.845,3.0522,-0.0407,1
40.189,2.613,-0.0232,1
40.248,2.5936,-0.0341,1
40.306,2.5742,-0.0554,1
40.364,2.5547,-0.0441,1
40.423,2.5353,-0.0559,1
40.481,2.5158,-0.0582,1
40.54,2.4962,-0.0824,1
43.225,14.652,0.1109,1
43.167,14.631,0.0996,1
43.109,14.61,0.0966,1
43.05,14.589,0.087,1
42.992,14.568,0.1106,1
42.934,14.548,0.1018,1
42.876,14.527,0.1075,1
39.9,13.509,-0.053,1
39.841,13.49,-0.0313,1
39.783,13.471,-0.0288,1
39.724,13.452,-0.0245,1
39.666,13.433,-0.0091,1
39.608,13.413,-0.0269,1
36.624,12.469,0.0417,1
36.566,12.451,0.0266,1
36.507,12.433,0.0492,1
36.449,12.415,0.0298,1
36.39,12.397,0.0124,1
36.332,12.379,-0.0198,1
34.984,11.974,0.1073,1
34.925,11.956,0.0994,1
34.867,11.939,0.1076,1
34.808,11.921,0.0928,1
34.749,11.904,0.0661,1
34.691,11.887,0.0901,1
34.632,11.869,0.0861,1
43.118,33.399,0.1169,1
43.176,33.378,0.0865,1
43.235,33.357,0.1115,1
43.293,33.336,0.0677,1
43.351,33.315,0.0557,1
43.409,33.294,0.0716,1
43.468,33.273,0.0594,1
44.748,32.803,0.0636,1
44.807,32.781,0.0341,1
44.865,32.759,0.0623,1
44.923,32.737,0.0775,1
44.981,32.715,0.0659,1
45.039,32.693,0.1175,1
45.097,32.672,0.1248,1
34.218,11.016,0.0431,1
34.277,10.999,0.0272,1
34.335,10.982,0.043,1
34.394,10.965,0.0269,1
34.453,10.947,0.0252,1
34.511,10.93,0.0116,1
34.57,10.913,-0.042,1
37.557,10.006,0.0021,1
37.616,9.988,-0.0141,1
37.674,9.9697,-0.0427,1
37.733,9.9513,-0.0364,1
37.792,9.9329,-0.0385,1
37.85,9.9145,-0.0241,1
42.465,8.3822,-0.0202,1
42.523,8.3617,-0.0299,1
42.581,8.3412,0.0074,1
42.639,8.3206,0.01,1
42.698,8.3,0.0103,1
42.756,8.2794,-0.0218,1
42.814,8.2588,-0.0148,1
39.316,19.863,0.1562,1
39.258,19.844,0.0947,1
39.199,19.825,0.1043,1
39.141,19.806,0.0617,1
39.082,19.787,0.0932,1
39.024,19.768,0.1192,1
38.965,19.75,0.1547,1
37.62,19.322,0.021,1
37.561,19.304,0.0085,1
37.503,19.285,0.01,1
37.444,19.267,0.0357,1
37.386,19.249,-0.0037,1
37.327,19.231,0.015,1
35.981,18.817,0.0922,1
35.922,18.8,0.0826,1
35.864,18.782,0.059,1
35.805,18.764,0.0574,1
35.746,18.747,0.0194,1
35.688,18.729,0.086,1
34.34,18.328,0.0488,1
34.281,18.311,0.0806,1
34.222,18.294,0.0566,1
34.164,18.277,0.0394,1
34.105,18.26,0.0561,1
34.047,18.243,0.0375,1
32.697,17.853,0.0816,1
32.639,17.837,0.0793,1
32.58,17.82,0.0678,1
32.521,17.803,0.086,1
32.462,17.787,0.0941,1
32.404,17.77,0.0961,1
46.494,-2.8221,-0.0247,1
46.436,-2.845,-0.0172,1
46.378,-2.8678,-0.0269,1
46.32,-2.8906,0.0112,1
46.262,-2.9133,-0.0005,1
46.204,-2.936,-0.0224,1
44.867,-3.4478,-0.1177,1
44.809,-3.4696,-0.108,1
44.75,-3.4914,-0.1463,1
44.692,-3.5131,-0.0942,1
44.634,-3.5348,-0.062,1
44.576,-3.5565,-0.0725,1
44.518,-3.5781,-0.054,1
34.995,-6.7245,-0.045,1
34.937,-6.7419,-0.0994,1
34.878,-6.7593,-0.0526,1
34.82,-6.7767,-0.0524,1
34.761,-6.794,-0.0625,1
34.702,-6.8113,-0.0324,1
31.577,18.317,-0.0026,1
31.636,18.301,0.0211,1
31.695,18.284,0.0036,1
31.754,18.268,0.0056,1
31.812,18.251,-0.0085,1
31.871,18.235,-0.0086,1
33.221,17.851,-0.0194,1
33.28,17.834,-0.0523,1
33.338,17.818,-0.0355,1
33.397,17.801,-0.0255,1
33.456,17.784,-0.0001,1
33.514,17.767,-0.0171,1
33.573,17.75,-0.0164,1
34.863,17.372,0.0338,1
34.922,17.355,0.0623,1
34.98,17.337,0.0305,1
35.039,17.32,0.0503,1
35.098,17.302,0.0457,1
35.156,17.285,0.0181,1
35.215,17.268,-0.0028,1
36.504,16.878,0.0509,1
36.562,16.86,0.0499,1
36.621,16.842,0.0321,1
36.679,16.824,0.0532,1
36.738,16.806,0.0196,1
36.796,16.788,0.0146,1
36.855,16.77,0.002,1
43.106,14.701,0.0577,1
